Temperature;1;2;3;4;5;6;7;8
85,09;14,71545996;13,99710665;7,001391846;4,456315289;12,05800499;6,077338586;13,72407991;12,27271646
85,1;14,31577432;13,60680001;6,797002148;4,288160908;11,70136881;5,894965901;13,3390266;11,91150528
85,11;13,92333463;13,22400465;6,597994664;4,127831435;11,35285025;5,718048893;12,96142183;11,55849493
85,12;13,53843971;12,84877649;6,404350244;3,975205247;11,01255314;5,546412978;12,59166225;11,21375571
85,13;13,16137591;12,48160013;6,216273182;3,830113398;10,68066432;5,380240027;12,2299315;10,87750629
85,14;12,78939174;12,11986616;6,031669333;3,689765142;10,35440872;5,217558713;11,8733721;10,54669284
85,15;12,42248722;11,7635746;5,850538697;3,55416048;10,03378632;5,058369035;11,52198406;10,22131535
85,16;12,0607495;11,41257634;5,673072815;3,423326444;9,718769449;4,902743735;11,17606122;9,901373837
85,17;11,70424082;11,06680925;5,499297221;3,296952198;9,409178175;4,750566433;10,8356917;9,586993268
85,18;11,35296119;10,72627335;5,329211916;3,175037741;9,105012497;4,601837129;10,50087553;9,278173645
85,19;11,00683589;10,39119229;5,162516816;3,057583064;8,806362384;4,456432171;10,17128948;8,975047747
85,2;10,66890899;10,06453577;5,000993222;2,946432903;8,516307421;4,316024627;9,849768973;8,680567852
85,21;10,33918048;9,74608014;4,844832679;2,841526451;8,234785321;4,180701776;9,536490324;8,394616794
85,22;10,017613;9,436011801;4,693805341;2,742316377;7,961754555;4,050376338;9,23156373;8,117030581
85,23;9,704480459;9,134616531;4,548045278;2,64887701;7,697381216;3,925128338;8,93519485;7,847934195
85,24;9,396875761;8,83870095;4,405796739;2,558924381;7,438488846;3,802993717;8,644540907;7,584367508
85,25;9,094798909;8,548265055;4,267059723;2,472458493;7,185077445;3,683972475;8,359601899;7,32633052
85,26;8,798399315;8,263445532;4,131642698;2,38958746;6,937230054;3,567962769;8,080480679;7,073979433
85,27;8,507602273;7,984242373;3,999379657;2,310027489;6,694946663;3,454979146;7,806854041;6,827220528
85,28;8,222407783;7,710655577;3,870270601;2,233778578;6,458227272;3,345021605;7,538721984;6,586053805
85,29;7,942653978;7,442393149;3,744545372;2,160638017;6,226739701;3,238286549;7,276040427;6,350174655
85,3;7,671360018;7,182555291;3,623570283;2,091916703;6,003432054;3,136025159;7,021821091;6,122519756
85,31;7,408469886;6,931291097;3,507307021;2,027594355;5,78851195;3,038106505;6,775953795;5,903182833
85,32;7,153703438;6,688302341;3,395870488;1,966941199;5,581335786;2,944574226;6,538328357;5,691648411
85,33;6,907303454;6,453769202;3,289196847;1,910099146;5,382028123;2,855508331;6,30909903;5,488111757
85,34;6,666481116;6,224740605;3,185383504;1,85563565;5,18793844;2,769032056;6,085276122;5,289823636
85,35;6,431236427;6,001216551;3,08443046;1,803550711;4,999066738;2,685145403;5,866859632;5,096784046
85,36;6,20165653;5,783159752;2,986376025;1,753898379;4,815468381;2,603746537;5,653996479;4,909086707
85,37;5,97760448;5,570508083;2,891092493;1,706435395;4,637060327;2,524704534;5,446657277;4,726700372
85,38;5,759080276;5,363261544;2,798579865;1,66116176;4,463842577;2,448019394;5,244842023;4,549625042
85,39;5,546071472;5,161500915;2,708691289;1,618185595;4,295884327;2,373712941;5,04813935;4,3776186
85,4;5,341074306;4,967792087;2,622710084;1,578128566;4,135379353;2,302919949;4,85886315;4,212899183
85,41;5,143958062;4,782116411;2,54075118;1,540686605;3,98207853;2,235662237;4,677410097;4,055607371
85,42;4,954592009;4,603970645;2,462718798;1,505454274;3,835483588;2,171699764;4,503714092;3,905368266
85,43;4,773019712;4,43331751;2,388683169;1,472573463;3,695774452;2,111178017;4,337642918;3,762220924
85,44;4,596402558;4,267560055;2,31703538;1,441071125;3,560522054;2,052867641;4,17633175;3,62349421
85,45;4,424740548;4,10669828;2,24777543;1,410947261;3,429726396;1,996768639;4,019780586;3,489188124
85,46;4,258183084;3,950732192;2,180877777;1,382242417;3,303345953;1,942750074;3,868165715;3,359318293
85,47;4,096456258;3,799438134;2,116227492;1,354672789;3,181103907;1,890681012;3,721105163;3,233666044
85,48;3,939560069;3,652816106;2,053824573;1,328238377;3,063000258;1,840561453;3,578598932;3,112231377
85,49;3,787376253;3,510922014;1,993681785;1,303081096;2,949291061;1,792420484;3,440404618;2,995029904
85,5;3,642139602;3,375719104;1,936699366;1,27974829;2,841747943;1,746810938;3,308843454;2,884061049
85,51;3,503943478;3,247319213;1,882666632;1,25803722;2,740080254;1,703536426;3,184223951;2,779418535
85,52;3,372283645;3,125461395;1,831372887;1,237400543;2,643727434;1,662509671;3,065796855;2,680235434
85,53;3,247160112;3,009965476;1,783130974;1,217817999;2,552668725;1,624043453;2,953407912;2,586277433
85,54;3,126182464;2,898284219;1,736829966;1,198897666;2,464834938;1,587323054;2,844824032;2,495599751
85,55;3,009350701;2,790417623;1,692469865;1,180639546;2,380226073;1,552348474;2,740045217;2,408202389
85,56;2,89663992;2,686477519;1,649935748;1,163232838;2,299091251;1,519003323;2,639203686;2,32439776
85,57;2,78986161;2,588041953;1,609802247;1,146927569;2,222752257;1,487622212;2,544069752;2,245591727
85,58;2,689015772;2,495110925;1,57206936;1,13172374;2,151209088;1,458205141;2,454643413;2,17178429
85,59;2,591805373;2,405758462;1,535683619;1,116992919;2,082441009;1,429864658;2,368434482;2,100811999
85,6;2,498230413;2,319984563;1,500645025;1,102735105;2,01644802;1,402600765;2,285442958;2,032674855
85,61;2,408234863;2,237640132;1,467145109;1,089011106;1,953250879;1,376500753;2,205712907;1,967372857
85,62;2,323244253;2,160011223;1,435752097;1,075935806;1,893853035;1,352102915;2,130544521;1,905983831
85,63;2,243302156;2,087147532;1,40657453;1,063448396;1,838171442;1,329465452;2,059923121;1,848468716
85,64;2,166559731;2,017265983;1,378558957;1,051366419;1,784787421;1,307642708;1,992122465;1,793249825
85,65;2,09301698;1,950366574;1,351705377;1,039689875;1,733700972;1,286634684;1,927142555;1,740327157
85,66;2,022536948;1,886312622;1,325949947;1,028540393;1,684967458;1,266543212;1,865086223;1,689763207
85,67;1,956034731;1,826048477;1,301905589;1,017694993;1,639112833;1,247790199;1,806666008;1,642339012
85,68;1,893510329;1,769574138;1,279572303;1,007153673;1,596137096;1,230375644;1,751881909;1,598054574
85,69;1,83351952;1,71536126;1,258241392;0,996902914;1,555022966;1,213746708;1,69944109;1,555628981
85,7;1,776062303;1,663409843;1,237912857;0,986942715;1,515770441;1,197903389;1,64934355;1,515062232
85,71;1,721045293;1,613663969;1,218567545;0,977191989;1,478254933;1,182932993;1,601457046;1,476143467
85,72;1,669595233;1,567123889;1,200352314;0,967887251;1,443251514;1,168813678;1,556611647;1,43991926
85,73;1,621761931;1,5239325;1,18336932;0,959143368;1,410905525;1,155530887;1,514785329;1,406491134
85,74;1,575821046;1,482617378;1,167216324;0,950588686;1,379943623;1,142800947;1,474560374;1,374359527
85,75;1,531772577;1,443178524;1,151893326;0,942223203;1,350365809;1,130623857;1,435936783;1,343524441
85,76;1,489566723;1,405504118;1,137272629;0,933952315;1,322019831;1,119043266;1,3990027;1,314079593
85,77;1,44911634;1,369308366;1,123213778;0,925870627;1,294781114;1,10795732;1,363728737;1,285884391
85,78;1,410421428;1,334591269;1,109716773;0,917978139;1,268649658;1,097366022;1,330114893;1,258938834
85,79;1,373650064;1,301396306;1,096826303;0,910376224;1,243611629;1,087283916;1,298271361;1,233211685
85,8;1,339455878;1,270419301;1,084606208;0,903220297;1,220151459;1,077703739;1,268697645;1,209359004
85,81;1,307633438;1,241660254;1,073190568;0,896408989;1,198310666;1,068494546;1,24123948;1,187146488
85,82;1,277641154;1,214802326;1,062579384;0,889800406;1,177819354;1,059678159;1,215434091;1,166152386
85,83;1,249491473;1,189814454;1,052619428;0,883394544;1,158705206;1,051443713;1,191222716;1,146501654
85,84;1,222487198;1,165770924;1,042978709;0,877069755;1,14025542;1,043602072;1,167951593;1,127428884
85,85;1,196628331;1,142671735;1,033657227;0,870826042;1,122469996;1,036153235;1,145620721;1,108934077
85,86;1,171989574;1,120579023;1,024616672;0,864758006;1,105335087;1,028893527;1,124377011;1,091142199
85,87;1,148259678;1,099318831;1,015946422;0,858730517;1,088753794;1,021793855;1,104014786;1,074084486
85,88;1,125438641;1,07889116;1,007646478;0,852743574;1,072726119;1,01485422;1,084534048;1,057760938
85,89;1,103588713;1,059283574;0,999755146;0,846662039;1,057279756;1,008220103;1,065956829;1,042202806
85,9;1,083158103;1,040962028;0,992074508;0,840844049;1,042767662;1,001782388;1,048503494;1,027722509
85,91;1,064258857;1,023870616;0,984757797;0,835492315;1,029252111;0,995541074;1,03206386;1,014179454
85,92;1,046442756;1,007655204;0,977977381;0,830201387;1,016359393;0,98967076;1,016395516;1,001198728
85,93;1,029473258;0,992421404;0,971541715;0,824876665;1,004082588;0,984084149;1,001513155;0,988936539
85,94;1,013064024;0,97768463;0,965246505;0,819687092;0,992234843;0,978599371;0,98723315;0,977174212
85,95;0,997215053;0,963444883;0,959091749;0,814632671;0,980816159;0,973216425;0,973555501;0,965911747
85,96;0,981963689;0,949615188;0,953205154;0,809618795;0,969701979;0,967993516;0,960524275;0,954961696
85,97;0,967222772;0,936344645;0,947395178;0,804618431;0,958919988;0,962857904;0,947845633;0,944324059
85,98;0,952992302;0,923633255;0,941661822;0,79963158;0,948470188;0,957809587;0,935519577;0,933998836
85,99;0,939415459;0,911518285;0,935973147;0,794928532;0,938442524;0,952921298;0,923575493;0,924040695
86;0,926566955;0,899776083;0,930629234;0,790509298;0,928747028;0,948316687;0,912336597;0,914316856
86,01;0,914166656;0,888369393;0,925668411;0,785988707;0,91923838;0,943952118;0,901692709;0,904850763
86,02;0,902214562;0,877521864;0,920899133;0,781427566;0,909978868;0,939740311;0,891467515;0,895759582
86,03;0,89092233;0,867208631;0,91632777;0,777102927;0,901231471;0,935681269;0,881683055;0,887043303
86,04;0,880016054;0,857143912;0,911820251;0,772940463;0,892830093;0,931694967;0,872133667;0,878576944
86,05;0,869495735;0,847327705;0,907376577;0,768940174;0,884774735;0,927781405;0,862819352;0,870360507
86,06;0,859311565;0,837846985;0,902958445;0,76491286;0,876843942;0,923955139;0,853740099;0,862409608
86,07;0,849314133;0,828565068;0,898757387;0,760750405;0,868954675;0,920318012;0,844793058;0,854568046
86,08;0,839503439;0,819481953;0,894773405;0,756452808;0,861106932;0,916870023;0,835978227;0,846835822
86,09;0,829960424;0,810610072;0,890808569;0,75217548;0,853342235;0,913422035;0,827515991;0,839244181
86,1;0,820846955;0,802241421;0,886633038;0,748121133;0,845992763;0,909777644;0,819450431;0,832097734
86,11;0,812069647;0,79428281;0,882400042;0,744330316;0,839079276;0,906198725;0,811693383;0,82544335
86,12;0,803684516;0,786585145;0,878147895;0,740823313;0,832394154;0,902816209;0,804355031;0,819187306
86,13;0,795766262;0,779204334;0,87398514;0,737498757;0,825985844;0,899513701;0,797244397;0,813079664
86,14;0,788072108;0,7719602;0,869975615;0,734214738;0,819729786;0,896211193;0,790207227;0,806925157
86,15;0,780602052;0,764852742;0,86611932;0,730971257;0,81362598;0,892908686;0,783243522;0,800723786
86,16;0,773268942;0,75793167;0,862377955;0,727687229;0,807660579;0,889649826;0,776426726;0,79464737
86,17;0,765985632;0,751234273;0,85871321;0,724308607;0,801778218;0,886536447;0,76960992;0,788602191
86,18;0,758752124;0,744760549;0,855125084;0,720835388;0,795978897;0,883568549;0,762793105;0,782588248
86,19;0,751618212;0,738404866;0,851409258;0,717510828;0,790248788;0,880666128;0,756181975;0,776871105
86,2;0,744596346;0,732086442;0,847712582;0,714226805;0,784518693;0,87780736;0,7501879;0,771692881
86,21;0,737798583;0,726010315;0,844130835;0,710881963;0,778954688;0,874839467;0,7445905;0,766748959
86,22;0,73135564;0,720195133;0,840549089;0,70778037;0,773805896;0,87174063;0,7389931;0,761898761
86,23;0,725192816;0,71449178;0,837178029;0,704820675;0,768864714;0,86874363;0,733381007;0,757072
86,24;0,719266548;0,708937535;0,833947425;0,701860989;0,763951219;0,865702982;0,727886435;0,752229622
86,25;0,713576835;0,703532397;0,830857276;0,698901311;0,75906541;0,862618686;0,722509385;0,747371625
86,26;0,707986731;0,698176962;0,827741584;0,69611733;0,754318006;0,859592584;0,717382087;0,742732313
86,27;0,702346835;0,692871222;0,824625893;0,693468499;0,74975053;0,856755612;0,712328254;0,738296057
86,28;0,696657146;0,687615176;0,821510201;0,690954818;0,745362984;0,854107768;0,707347885;0,734062857
86,29;0,691166655;0,682601427;0,818388134;0,688360045;0,74098237;0,851358082;0,702499741;0,729751546
86,3;0,685993629;0,67777407;0,815246929;0,685542265;0,736352635;0,848477466;0,698026225;0,725346511
86,31;0,680901523;0,673064761;0,812131263;0,682555545;0,731646773;0,845640503;0,693721657;0,721097683
86,32;0,675796978;0,668361664;0,809251818;0,679602624;0,727155437;0,84304358;0,689277524;0,716911338
86,33;0,670679992;0,663664778;0,806608594;0,676683501;0,722878627;0,840686699;0,684693826;0,712787476
86,34;0,665787101;0,659148068;0,80395899;0,673865739;0,718809423;0,838235257;0,680198266;0,708757348
86,35;0,661118305;0,654811533;0,801303008;0,671149337;0,714947825;0,835689256;0,675790846;0,704820954
86,36;0,656524214;0,650574403;0,798519337;0,668541043;0,711183107;0,833070514;0,671559723;0,701072008
86,37;0,652029733;0,646324849;0,795722899;0,665851657;0,707266146;0,83049542;0,667372677;0,697198097
86,38;0,647634861;0,642062872;0,792913694;0,663081179;0,703196942;0,827963974;0,663229708;0,693199221
86,39;0,643171512;0,637981066;0,790117252;0,660101237;0,699044706;0,825497996;0,658888407;0,689098816
86,4;0,638540076;0,633955178;0,787531492;0,657101027;0,694954758;0,82322842;0,654525074;0,685092135
86,41;0,633983338;0,62978019;0,785207505;0,654330558;0,691065492;0,821060686;0,650382114;0,681202606
86,42;0,629557325;0,625605199;0,782953759;0,651729025;0,687356151;0,818907503;0,646415461;0,677430228
86,43;0,625262038;0,621430203;0,780770252;0,649296427;0,683826734;0,816768871;0,642625114;0,673775002
86,44;0,620923166;0,617373252;0,778459053;0,646782733;0,680255802;0,814681165;0,638827414;0,670299415
86,45;0,61654071;0,613434346;0,776020162;0,644187942;0,676643354;0,812644385;0,635022359;0,667003467
86,46;0,612257854;0,609483008;0,773530194;0,641768839;0,673169319;0,810622141;0,631408291;0,663738765
86,47;0,608211554;0,605655923;0,771052993;0,639403794;0,669778333;0,808512602;0,627882376;0,660442817
86,48;0,604401809;0,60195309;0,768588559;0,637092808;0,666470398;0,806315766;0,624444614;0,657115623
86,49;0,600704117;0,598449067;0,766156043;0,634781821;0,663376993;0,80404619;0,620984814;0,653905574
86,5;0,596950397;0,595019599;0,763800142;0,632491103;0,660366619;0,801907558;0,617436851;0,650672099
86,51;0,593165548;0,59165226;0,761386785;0,630234166;0,657293949;0,799841676;0,613852152;0,647501117
86,52;0,589442956;0,588402971;0,758935123;0,628092098;0,654283571;0,797761238;0,610362959;0,644603487
86,53;0,585782621;0,58527173;0,756445154;0,626064897;0,651335485;0,795666244;0,606969274;0,641979211
86,54;0,582147191;0,582146702;0,753929644;0,623943097;0,648325116;0,793563987;0,603641695;0,639300266
86,55;0,578536664;0,579027885;0,75138859;0,621726697;0,645252464;0,791454467;0,600380221;0,636566653
86,56;0,574963482;0,575822094;0,748745375;0,619429214;0,642013722;0,789388585;0,597309733;0,633848658
86,57;0,571477446;0,572641151;0,746127693;0,617145253;0,638761141;0,787322693;0,594342088;0,631052562
86,58;0,568078554;0,569485055;0,743535546;0,614874812;0,635494721;0,785256792;0,591477285;0,628178365
86,59;0,564754367;0,566372437;0,741122169;0,612807101;0,63246359;0,783336381;0,588634525;0,625085483
86,6;0,561336807;0,56325982;0,738842871;0,610840746;0,62968158;0,781546915;0,585703617;0,621805153
86,61;0,557950371;0,560252824;0,736582728;0,608800051;0,626996455;0,779582866;0,582706593;0,61872789
86,62;0,554800491;0,557351449;0,73420766;0,606786386;0,624366698;0,777575178;0,579797719;0,616087996
86,63;0,551887166;0,554555694;0,731717667;0,604799749;0,621792308;0,775523852;0,576976992;0,613885471
86,64;0,549054765;0,551828287;0,7293809;0,602833385;0,61929404;0,773414331;0,574170946;0,611604845
86,65;0,54630329;0,549169225;0,72719736;0,600887295;0,616871894;0,771246616;0,571379578;0,609246118
86,66;0,543638968;0,546634416;0,725026587;0,598954725;0,614449747;0,768991605;0,568676355;0,606949884
86,67;0,540987094;0,544161725;0,722906891;0,596941073;0,612041449;0,766852973;0,565914365;0,604591177
86,68;0,538347668;0,541751152;0,720838272;0,594846337;0,609646997;0,76483072;0,56309361;0,602169998
86,69;0,535621089;0,539197683;0,718884574;0,592636733;0,607176425;0,763128531;0,560250822;0,599709758
86,7;0,532745108;0,536513753;0,717007491;0,590447398;0,604602035;0,761600924;0,557363966;0,597179206
86,71;0,52995628;0,533904386;0,71514318;0,588379687;0,602069162;0,759898735;0,554499154;0,594539302
86,72;0,52714256;0,531425487;0,713138409;0,586230889;0,59951553;0,758021963;0,551766566;0,591930639
86,73;0,524303948;0,529077057;0,710993179;0,584001003;0,596941141;0,755970608;0,549166205;0,589353217
86,74;0,521459103;0,52658573;0,708924564;0,581906254;0,594373671;0,754137493;0,546661331;0,586689885
86,75;0,518608026;0,523951508;0,706932564;0,579946642;0,59181312;0,752522619;0,544251946;0,583940644
86,76;0,515943696;0,521329717;0,705042727;0,578014055;0,589224892;0,750907745;0,541945393;0,581222648
86,77;0,513428768;0,518807331;0,703127347;0,576203097;0,586733544;0,749234667;0,539697606;0,578723348
86,78;0,511063241;0,516384351;0,701186424;0,574513768;0,584339074;0,747503386;0,537508585;0,576442742
86,79;0,508616794;0,513942719;0,699309341;0,572892018;0,582034565;0,74593214;0,535326918;0,574357384
86,8;0,505946244;0,511445168;0,697528037;0,571067557;0,57973007;0,744448201;0,533123218;0,572412604
86,81;0,503319266;0,509084306;0,695702052;0,568986316;0,577432507;0,742804235;0,530772608;0,570350673
86,82;0,501015992;0,506897391;0,69379306;0,567033464;0,575287196;0,741043879;0,528385271;0,568148148
86,83;0,499036423;0,504884423;0,69180106;0,565209003;0,573294137;0,739167136;0,525961206;0,565805029
86,84;0,496882555;0,502765846;0,689649447;0,563289946;0,571058857;0,737312212;0,523625285;0,563579071
86,85;0,494554389;0,500541659;0,687338218;0,561276293;0,568581356;0,735479107;0,521377508;0,561470275
86,86;0,492176415;0,498404447;0,685001456;0,559276153;0,566006967;0,733718742;0,519306018;0,559486445
86,87;0,48979844;0,496267234;0,682677461;0,557478725;0,563557143;0,732016562;0,517410826;0,557611962
86,88;0,487420466;0,494130022;0,680366233;0,555884009;0,561231885;0,730372567;0,515691931;0,555846827
86,89;0,485198133;0,491949334;0,678144387;0,554343347;0,559031192;0,728583087;0,514039155;0,553925489
86,9;0,483050502;0,489712741;0,676209852;0,552701329;0,556913545;0,726837259;0,512232116;0,551816703
86,91;0,480896634;0,487476147;0,674396634;0,55102553;0,554851257;0,725222365;0,510307536;0,549770401
86,92;0,478829916;0,485332743;0,672551503;0,549275399;0,55282357;0,723476533;0,508353578;0,547739711
86,93;0,476850346;0,483282528;0,670674457;0,547450938;0,550830483;0,721599761;0,506370242;0,545724634
86,94;0,474852105;0,481418701;0,668727172;0,545565653;0,548788962;0,719730271;0,504423633;0,543865769
86,95;0,472835191;0,479741259;0,666709647;0,543619544;0,546699006;0,717868064;0,502513752;0,542163116
86,96;0,470718676;0,477964413;0,664679354;0,541808586;0,544705929;0,716093154;0,500677325;0,540632283
86,97;0,468589712;0,476038451;0,662674596;0,540213861;0,542823579;0,714361891;0,498840908;0,539101451
86,98;0,466448301;0,473963373;0,660695372;0,53883537;0,541051956;0,712674276;0,497004501;0,537570618
86,99;0,464375358;0,471950417;0,658703372;0,537396064;0,539266503;0,710884824;0,495197476;0,536047604
87;0,462321088;0,470105216;0,656902917;0,53565269;0,53748105;0,709073538;0,49321414;0,534266845
87,01;0,460304174;0,468266235;0,655294007;0,533855262;0,535750952;0,707371359;0,491127962;0,53223615
87,02;0,458212559;0,466228436;0,653780863;0,532105136;0,533910131;0,705931063;0,489159319;0,530260134
87,03;0,456046244;0,463991818;0,652363485;0,530402312;0,531958588;0,70475265;0,487308213;0,528338797
87,04;0,453935957;0,461904316;0,65075457;0,528577859;0,529882479;0,703319637;0,485427719;0,526487746
87,05;0,451881699;0,45996593;0,64895412;0,526631777;0,527681805;0,701632022;0,483517838;0,524706982
87,06;0,449839888;0,458064823;0,646962137;0,524861374;0,525674889;0,699915315;0,481754876;0,523129285
87,07;0,447947472;0,456300401;0,64494462;0,523090962;0,523751014;0,698067673;0,480006602;0,521520351
87,08;0,44620445;0,454672662;0,642901568;0,521320541;0,52191018;0,696089097;0,478273018;0,519880181
87,09;0,444430299;0,452976582;0,640890431;0,51939471;0,519834062;0,694103243;0,476554128;0,517958844
87,1;0,442376028;0,451019556;0,638917582;0,517529711;0,517695657;0,692401082;0,47479117;0,516037506
87,11;0,44017236;0,448981765;0,637027728;0,515772829;0,51571641;0,69088805;0,472969442;0,514397346
87,12;0,438055837;0,44693155;0,635176192;0,514069996;0,513723324;0,689389564;0,471294624;0,512788433
87,13;0,436026459;0,444868912;0,633362974;0,512421213;0,511716399;0,687905625;0,469766715;0,511210766
87,14;0,434233635;0,442893251;0,631581682;0,510779195;0,509661039;0,686356213;0,468246155;0,509289444
87,15;0,432440825;0,44101078;0,629762077;0,50909664;0,507584921;0,684763149;0,466659495;0,507227528
87,16;0,430486168;0,439196646;0,627821162;0,507353261;0,505494965;0,683104617;0,464999385;0,505321809
87,17;0,428519054;0,437531621;0,625880248;0,505542312;0,503501897;0,681358799;0,463177666;0,503478573
87,18;0,426539485;0,436015703;0,623939334;0,503663792;0,501605717;0,679525694;0,46119434;0,501697819
87,19;0,424503887;0,434450083;0,621966497;0,501900149;0,499737219;0,67767077;0,45918897;0,49996393
87,2;0,422580346;0,432642165;0,619936209;0,500379756;0,497827192;0,675772207;0,457403965;0,498253468
87,21;0,420837332;0,430703779;0,617957002;0,498947197;0,495972519;0,673968213;0,455743835;0,496582051
87,22;0,41903206;0,428839943;0,615977786;0,497352463;0,494034805;0,672353349;0,453966174;0,494926253
87,23;0,417164532;0,427050657;0,613998562;0,495595555;0,492014051;0,670927613;0,452070982;0,493286073
87,24;0,415427726;0,425540943;0,612044864;0,493629173;0,489917175;0,669356382;0,450131713;0,491575611
87,25;0,413952379;0,424143054;0,610206082;0,491764161;0,488048664;0,667545082;0,448346707;0,48977144
87,26;0,412433471;0,422577417;0,60839284;0,490182967;0,486332395;0,665813791;0,446818808;0,488021943
87,27;0,410727818;0,42097451;0,60652852;0,488628805;0,48458844;0,664198898;0,445349674;0,486475513
87,28;0,408835418;0,419334332;0,604613123;0,487101678;0,482816799;0,662700403;0,443939306;0,485132148
87,29;0,407042619;0,417861901;0,602755191;0,485378585;0,481052077;0,661020061;0,442264483;0,483702874
87,3;0,405473923;0,416482659;0,600935573;0,483513586;0,479162794;0,659143318;0,440435396;0,482039297
87,31;0,403774497;0,414898391;0,59903934;0,481810763;0,477335799;0,657441157;0,438760573;0,480539726
87,32;0,401919442;0,41312152;0,597200562;0,480256601;0,475716418;0,655971773;0,437188587;0,479118241
87,33;0,40020134;0,411481334;0,595489482;0,478567299;0,474013998;0,654429649;0,435557836;0,477431206
87,34;0,398620192;0,409977832;0,593906097;0,476742855;0,472228536;0,652814784;0,433868319;0,475478622
87,35;0,397163541;0,408579955;0,592335489;0,474877869;0,470339266;0,651134443;0,432171462;0,473486988
87,36;0,395644634;0,407039182;0,590662726;0,473026401;0,468401553;0,649475911;0,430584797;0,471628123
87,37;0,39405103;0,405448698;0,588964429;0,471174932;0,466519203;0,647788287;0,428983443;0,469831741
87,38;0,392382728;0,403808503;0,587240598;0,469323463;0,464692216;0,64607157;0,4273674;0,468097842
87,39;0,390851377;0,40233606;0,585593386;0,467681458;0,463114356;0,644303937;0,425736658;0,466504531
87,4;0,389469415;0,401012737;0,583869559;0,466059709;0,461536496;0,642339888;0,424172017;0,465192393
87,41;0,388087445;0,399645927;0,582132961;0,464329834;0,459820237;0,640419478;0,422570643;0,464052085
87,42;0,38658097;0,39813001;0,580498517;0,462667529;0,458117816;0,638848233;0,420910504;0,462693093
87,43;0,384949989;0,396464984;0,578966226;0,461072796;0,456429234;0,637626153;0,4191916;0,461115416
87,44;0,38306378;0,394712973;0,577319014;0,459451046;0,454685283;0,636491365;0,417582877;0,4593581
87,45;0,381065526;0,392942314;0,575441957;0,457809041;0,45283753;0,635269285;0,416216567;0,457811659
87,46;0,379148206;0,391252417;0,57353936;0,456160276;0,451010543;0,633901725;0,414850266;0,456468295
87,47;0,37730559;0,389587375;0,571751685;0,454511501;0,449280445;0,632417786;0,41341051;0,455187413
87,48;0,375537679;0,387947189;0,570078931;0,452862718;0,447647235;0,630817467;0,4118973;0,453969015
87,49;0,373838242;0,386213825;0,568355104;0,451159881;0,445903298;0,629224417;0,410464889;0,45258658
87,5;0,372306878;0,384592298;0,56651636;0,449436775;0,444138604;0,627434951;0,409076545;0,451016696
87,51;0,370937364;0,383126083;0,564690384;0,447936655;0,442629969;0,625572744;0,407666167;0,449532738
87,52;0,369493146;0,381610157;0,562941018;0,446558163;0,44123206;0,623986962;0,406167646;0,448173746
87,53;0,367974222;0,380044521;0,561268264;0,445301301;0,439944879;0,622677605;0,404580981;0,446939719
87,54;0,366237428;0,378385699;0,559659354;0,443943082;0,438636927;0,621390068;0,40301634;0,445768175
87,55;0,364500645;0,376801443;0,558088757;0,442361883;0,437287445;0,619818823;0,401495766;0,444620058
87,56;0,362956842;0,375360083;0,556582009;0,440605001;0,435848003;0,618116633;0,399865014;0,443370402
87,57;0,361413038;0,373906292;0,555113563;0,438780548;0,434353197;0,61650174;0,398116741;0,441902052
87,58;0,359869235;0,372440069;0,553683418;0,436888525;0,432803028;0,614974143;0,396250946;0,440215007
87,59;0,35811378;0,370837165;0,552093658;0,435003257;0,431100607;0,613577495;0,394487989;0,438598254
87,6;0,356376998;0,369215639;0,550254902;0,433178796;0,429252854;0,612093556;0,39287928;0,437075241
87,61;0,354770937;0,367674882;0,548352297;0,431435417;0,427467383;0,610507765;0,391292606;0,435466328
87,62;0,353027923;0,366022288;0,546526304;0,429827189;0,425737276;0,609067454;0,38985284;0,434029244
87,63;0,351147955;0,364257857;0,544776922;0,42835411;0,424062532;0,607772625;0,388559985;0,432763991
87,64;0,349205742;0,362375386;0,543167999;0,426975637;0,422484672;0,606594184;0,38732589;0,43161589
